ID,Prompt,PhraseA,PhraseB,Test 2
32,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_rate_for_what_offer. Phrase A is no_evident_not_value_for_money.
",no_evident_not_value_for_money,expensive_rate_for_what_offer,Yes
33,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is overpriced_for_facility. Phrase A is no_evident_not_value_for_money.
",no_evident_not_value_for_money,overpriced_for_facility,Yes
34,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is meal_not_include_in_price. Phrase A is no_evident_not_value_for_money.
",no_evident_not_value_for_money,meal_not_include_in_price,No
35,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_not_enough_comfort_room. Phrase A is no_evident_not_value_for_money.
",no_evident_not_value_for_money,high_price_for_not_enough_comfort_room,Yes
36,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_small_room. Phrase A is no_evident_not_value_for_money.
",no_evident_not_value_for_money,high_price_for_small_room,Yes
37,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_hotel. Phrase A is no_evident_not_value_for_money.
",no_evident_not_value_for_money,expensive_hotel,Yes
38,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_average_hotel. Phrase A is no_evident_not_value_for_money.
",no_evident_not_value_for_money,expensive_for_average_hotel,Yes
39,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_3_star_hotel. Phrase A is no_evident_not_value_for_money.
",no_evident_not_value_for_money,expensive_for_3_star_hotel,Yes
40,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is unlabeled_shampoo_dispenser_for_this_price. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,unlabeled_shampoo_dispenser_for_this_price,Yes
41,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is shampoo_seem_cheap_considering_hotel_cost. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,shampoo_seem_cheap_considering_hotel_cost,Yes
42,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is guesthouse_but_price_like_hotel. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,guesthouse_but_price_like_hotel,Yes
43,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is for_money_you_pay_you_get_one_small_water_bottle. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,for_money_you_pay_you_get_one_small_water_bottle,Yes
44,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_what_you_get. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,expensive_for_what_you_get,Yes
45,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_rate_for_what_offer. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,expensive_rate_for_what_offer,Yes
46,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is overpriced_for_facility. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,overpriced_for_facility,Yes
47,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is meal_not_include_in_price. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,meal_not_include_in_price,No
48,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_not_enough_comfort_room. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,high_price_for_not_enough_comfort_room,Yes
49,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_small_room. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,high_price_for_small_room,Yes
50,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_hotel. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,expensive_hotel,Yes
51,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_average_hotel. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,expensive_for_average_hotel,Yes
52,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_3_star_hotel. Phrase A is no_evident_not_good_facility_for_tariff_charge.
",no_evident_not_good_facility_for_tariff_charge,expensive_for_3_star_hotel,Yes
53,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is unlabeled_shampoo_dispenser_for_this_price. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,unlabeled_shampoo_dispenser_for_this_price,Yes
54,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is shampoo_seem_cheap_considering_hotel_cost. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,shampoo_seem_cheap_considering_hotel_cost,Yes
55,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is guesthouse_but_price_like_hotel. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,guesthouse_but_price_like_hotel,Yes
56,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is for_money_you_pay_you_get_one_small_water_bottle. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,for_money_you_pay_you_get_one_small_water_bottle,Yes
57,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_what_you_get. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,expensive_for_what_you_get,Yes
58,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_rate_for_what_offer. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,expensive_rate_for_what_offer,Yes
59,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is overpriced_for_facility. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,overpriced_for_facility,Yes
60,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is meal_not_include_in_price. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,meal_not_include_in_price,No
61,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_not_enough_comfort_room. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,high_price_for_not_enough_comfort_room,Yes
62,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_small_room. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,high_price_for_small_room,Yes
63,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_hotel. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,expensive_hotel,Yes
64,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_average_hotel. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,expensive_for_average_hotel,Yes
65,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_3_star_hotel. Phrase A is no_evident_not_great_value_for_money.
",no_evident_not_great_value_for_money,expensive_for_3_star_hotel,Yes
66,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is unlabeled_shampoo_dispenser_for_this_price. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,unlabeled_shampoo_dispenser_for_this_price,Yes
67,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is shampoo_seem_cheap_considering_hotel_cost. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,shampoo_seem_cheap_considering_hotel_cost,Yes
68,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is guesthouse_but_price_like_hotel. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,guesthouse_but_price_like_hotel,Yes
69,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is for_money_you_pay_you_get_one_small_water_bottle. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,for_money_you_pay_you_get_one_small_water_bottle,Yes
70,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_what_you_get. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,expensive_for_what_you_get,Yes
71,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_rate_for_what_offer. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,expensive_rate_for_what_offer,Yes
72,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is overpriced_for_facility. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,overpriced_for_facility,Yes
73,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is meal_not_include_in_price. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,meal_not_include_in_price,No
74,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_not_enough_comfort_room. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,high_price_for_not_enough_comfort_room,Yes
75,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_small_room. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,high_price_for_small_room,Yes
76,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_hotel. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,expensive_hotel,Yes
77,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_average_hotel. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,expensive_for_average_hotel,Yes
78,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_3_star_hotel. Phrase A is no_evident_not_good_value_for_money.
",no_evident_not_good_value_for_money,expensive_for_3_star_hotel,Yes
79,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is unlabeled_shampoo_dispenser_for_this_price. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,unlabeled_shampoo_dispenser_for_this_price,Yes
80,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is shampoo_seem_cheap_considering_hotel_cost. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,shampoo_seem_cheap_considering_hotel_cost,Yes
81,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is guesthouse_but_price_like_hotel. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,guesthouse_but_price_like_hotel,Yes
82,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is for_money_you_pay_you_get_one_small_water_bottle. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,for_money_you_pay_you_get_one_small_water_bottle,Yes
83,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_what_you_get. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,expensive_for_what_you_get,Yes
84,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_rate_for_what_offer. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,expensive_rate_for_what_offer,Yes
85,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is overpriced_for_facility. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,overpriced_for_facility,Yes
86,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is meal_not_include_in_price. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,meal_not_include_in_price,No
87,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_not_enough_comfort_room. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,high_price_for_not_enough_comfort_room,Yes
88,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_small_room. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,high_price_for_small_room,Yes
89,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_hotel. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,expensive_hotel,Yes
90,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_average_hotel. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,expensive_for_average_hotel,Yes
91,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_3_star_hotel. Phrase A is no_evident_not_exceptional_value.
",no_evident_not_exceptional_value,expensive_for_3_star_hotel,Yes
92,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is unlabeled_shampoo_dispenser_for_this_price. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,unlabeled_shampoo_dispenser_for_this_price,Yes
93,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is shampoo_seem_cheap_considering_hotel_cost. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,shampoo_seem_cheap_considering_hotel_cost,Yes
94,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is guesthouse_but_price_like_hotel. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,guesthouse_but_price_like_hotel,Yes
95,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is for_money_you_pay_you_get_one_small_water_bottle. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,for_money_you_pay_you_get_one_small_water_bottle,Yes
96,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_what_you_get. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,expensive_for_what_you_get,Yes
97,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_rate_for_what_offer. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,expensive_rate_for_what_offer,Yes
98,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is overpriced_for_facility. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,overpriced_for_facility,Yes
99,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is meal_not_include_in_price. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,meal_not_include_in_price,No
100,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_not_enough_comfort_room. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,high_price_for_not_enough_comfort_room,Yes
101,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is high_price_for_small_room. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,high_price_for_small_room,Yes
102,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_hotel. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,expensive_hotel,Yes
103,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_average_hotel. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,expensive_for_average_hotel,Yes
104,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_3_star_hotel. Phrase A is no_evident_not_good_value.
",no_evident_not_good_value,expensive_for_3_star_hotel,Yes
105,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is unlabeled_shampoo_dispenser_for_this_price. Phrase A is no_evident_not_reasonable_price.
",no_evident_not_reasonable_price,unlabeled_shampoo_dispenser_for_this_price,Yes
106,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is shampoo_seem_cheap_considering_hotel_cost. Phrase A is no_evident_not_reasonable_price.
",no_evident_not_reasonable_price,shampoo_seem_cheap_considering_hotel_cost,Yes
107,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is guesthouse_but_price_like_hotel. Phrase A is no_evident_not_reasonable_price.
",no_evident_not_reasonable_price,guesthouse_but_price_like_hotel,Yes
108,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is for_money_you_pay_you_get_one_small_water_bottle. Phrase A is no_evident_not_reasonable_price.
",no_evident_not_reasonable_price,for_money_you_pay_you_get_one_small_water_bottle,Yes
109,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is expensive_for_what_you_get. Phrase A is no_evident_not_reasonable_price.
",no_evident_not_reasonable_price,expensive_for_what_you_get,Yes
