ID,Prompt,PhraseA,PhraseB,Test 2
121,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_staff_show_how_nearby_bus_take_to_town_center.
",no_evident_not_staff_show_how_nearby_bus_take_to_town_center,staff_need_keep_update,Yes
160,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_staff_show_how_nearby_bus_take_to_airport.
",no_evident_not_staff_show_how_nearby_bus_take_to_airport,staff_cannot_give_bus_to_airport_information,Yes
173,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_amazing_staff.
",no_evident_not_amazing_staff,offended_staff,Yes
204,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_beyond_expectation.
",no_evident_not_beyond_expectation,no_staff_at_night,No
205,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_beyond_expectation.
",no_evident_not_beyond_expectation,staff_not_understand_English_well,Yes
218,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_staff_take_time_to_explain.
",no_evident_not_staff_take_time_to_explain,staff_cannot_provide_double_bed,No
245,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_friendliest_staff.
",no_evident_not_friendliest_staff,staff_enforce_cancellation_charge,No
258,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_friendly_staff.
",no_evident_not_friendly_staff,staff_need_improve_collaboration,No
261,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_empathy_staff. Phrase A is no_evident_not_friendly_staff.
",no_evident_not_friendly_staff,no_empathy_staff,Yes
263,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_friendly_staff.
",no_evident_not_friendly_staff,staff_fail_to_guest_request,Yes
296,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_nice_to_talk_to.
",no_evident_not_nice_to_talk_to,no_staff_at_night,Yes
318,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_exceptional_staff.
",no_evident_not_exceptional_staff,staff_not_speak_Cypriot_language,Yes
326,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_improve_organization. Phrase A is no_evident_not_staff_go_out_of_their_way_for_us.
",no_evident_not_staff_go_out_of_their_way_for_us,staff_need_improve_organization,Yes
327,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_staff_go_out_of_their_way_for_us.
",no_evident_not_staff_go_out_of_their_way_for_us,staff_need_improve_collaboration,Yes
343,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_staff_go_out_of_their_way_for_us.
",no_evident_not_staff_go_out_of_their_way_for_us,staff_not_understand_English_well,Yes
356,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_welcoming_staff.
",no_evident_not_welcoming_staff,staff_cannot_provide_double_bed,No
362,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_welcoming_staff.
",no_evident_not_welcoming_staff,staff_not_provide_good_solution,No
376,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_empathy_staff. Phrase A is no_evident_not_staff_make_like_staying_with_family.
",no_evident_not_staff_make_like_staying_with_family,no_empathy_staff,Yes
386,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_staff_make_like_staying_with_family.
",no_evident_not_staff_make_like_staying_with_family,staff_has_unaceptable_manner,Yes
411,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_staff_make_it.
",no_evident_not_staff_make_it,no_staff_at_night,No
415,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_supportive_staff.
",no_evident_not_supportive_staff,staff_not_speak_English_properly,Yes
417,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_supportive_staff.
",no_evident_not_supportive_staff,staff_should_learn_better_English,Yes
444,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_staff_help_with_all_our_wish.
",no_evident_not_staff_help_with_all_our_wish,not_kind_staff,Yes
459,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_staff_help_with_all_our_wish.
",no_evident_not_staff_help_with_all_our_wish,staff_cannot_give_bus_to_airport_information,Yes
466,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_staff_bring_back.
",no_evident_not_staff_bring_back,staff_need_keep_update,No
469,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_staff_bring_back.
",no_evident_not_staff_bring_back,staff_fail_to_communicate_with_taxi,No
475,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_staff_bring_back.
",no_evident_not_staff_bring_back,staff_enforce_cancellation_charge,No
480,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_staff_bring_back.
",no_evident_not_staff_bring_back,no_staff_at_night,No
481,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_staff_bring_back.
",no_evident_not_staff_bring_back,staff_not_understand_English_well,Yes
483,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_staff_bring_back.
",no_evident_not_staff_bring_back,only_one_staff_wear_mask,Yes
497,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_staff_buy_fresh_food.
",no_evident_not_staff_buy_fresh_food,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,No
500,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_staff_buy_fresh_food.
",no_evident_not_staff_buy_fresh_food,staff_not_provide_good_solution,Yes
521,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_kind_staff.
",no_evident_not_kind_staff,staff_enforce_cancellation_charge,No
525,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_kind_staff.
",no_evident_not_kind_staff,staff_not_speak_Cypriot_language,Yes
543,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_accommodating_staff.
",no_evident_not_accommodating_staff,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,No
553,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_wonderful_staff.
",no_evident_not_wonderful_staff,staff_not_speak_English_properly,Yes
557,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_wonderful_staff.
",no_evident_not_wonderful_staff,staff_need_improve_collaboration,Yes
562,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_wonderful_staff.
",no_evident_not_wonderful_staff,staff_fail_to_guest_request,Yes
564,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_wonderful_staff.
",no_evident_not_wonderful_staff,offended_staff,Yes
567,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_wonderful_staff.
",no_evident_not_wonderful_staff,staff_enforce_cancellation_charge,Yes
570,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_wonderful_staff.
",no_evident_not_wonderful_staff,staff_has_unaceptable_manner,Yes
581,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_polite_staff.
",no_evident_not_polite_staff,staff_need_keep_update,No
582,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_polite_staff.
",no_evident_not_polite_staff,not_kind_staff,Yes
585,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_polite_staff.
",no_evident_not_polite_staff,staff_fail_to_guest_request,Yes
595,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_polite_staff.
",no_evident_not_polite_staff,no_staff_at_night,No
601,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_caring_staff.
",no_evident_not_caring_staff,staff_should_learn_better_English,Yes
617,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_caring_staff.
",no_evident_not_caring_staff,staff_not_speak_Cypriot_language,Yes
618,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_caring_staff.
",no_evident_not_caring_staff,no_staff_at_night,No
646,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_staff_explain_information_clearly.
",no_evident_not_staff_explain_information_clearly,staff_clean_after_complaint,No
654,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_staff_explain_information_clearly.
",no_evident_not_staff_explain_information_clearly,staff_fail_to_guest_request,Yes
657,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_justify_booking_issue. Phrase A is no_evident_not_staff_explain_information_clearly.
",no_evident_not_staff_explain_information_clearly,staff_not_justify_booking_issue,Yes
672,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_hospitality_staff.
",no_evident_not_hospitality_staff,staff_need_improve_collaboration,Yes
702,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_warm_welcome_staff.
",no_evident_not_warm_welcome_staff,offended_staff,Yes
713,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_warm_welcome_staff.
",no_evident_not_warm_welcome_staff,only_one_staff_wear_mask,Yes
745,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_staff_order_taxi_for_us.
",no_evident_not_staff_order_taxi_for_us,staff_fail_to_communicate_with_taxi,Yes
757,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_staff_order_taxi_for_us.
",no_evident_not_staff_order_taxi_for_us,staff_not_understand_English_well,Yes
760,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_good_service.
",no_evident_not_good_service,staff_not_speak_English_properly,Yes
765,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_good_service.
",no_evident_not_good_service,staff_need_keep_update,Yes
768,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_good_service.
",no_evident_not_good_service,staff_fail_to_communicate_with_taxi,Yes
773,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_good_service.
",no_evident_not_good_service,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,No
793,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_staff_reach_out_when_reception_close.
",no_evident_not_staff_reach_out_when_reception_close,staff_cannot_provide_double_bed,No
795,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_justify_booking_issue. Phrase A is no_evident_not_staff_reach_out_when_reception_close.
",no_evident_not_staff_reach_out_when_reception_close,staff_not_justify_booking_issue,No
803,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_staff_reach_out_when_reception_close.
",no_evident_not_staff_reach_out_when_reception_close,staff_not_understand_English_well,Yes
807,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_lovely_smiling_staff.
",no_evident_not_lovely_smiling_staff,staff_clean_after_complaint,No
820,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_lovely_smiling_staff.
",no_evident_not_lovely_smiling_staff,staff_enforce_cancellation_charge,Yes
828,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_lovely_smiling_staff.
",no_evident_not_lovely_smiling_staff,only_one_staff_wear_mask,Yes
838,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_staff_alway_assist.
",no_evident_not_staff_alway_assist,staff_fail_to_guest_request,Yes
840,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_staff_alway_assist.
",no_evident_not_staff_alway_assist,offended_staff,Yes
843,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_staff_alway_assist.
",no_evident_not_staff_alway_assist,staff_enforce_cancellation_charge,No
849,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_staff_alway_assist.
",no_evident_not_staff_alway_assist,staff_not_understand_English_well,Yes
872,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_eager_to_assist.
",no_evident_not_eager_to_assist,staff_not_understand_English_well,Yes
877,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_can_not_do_enough_for_guest.
",no_evident_not_can_not_do_enough_for_guest,staff_should_learn_better_English,Yes
886,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_can_not_do_enough_for_guest.
",no_evident_not_can_not_do_enough_for_guest,offended_staff,Yes
896,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_can_not_do_enough_for_guest.
",no_evident_not_can_not_do_enough_for_guest,staff_cannot_give_bus_to_airport_information,Yes
899,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_friendly_personal_staff.
",no_evident_not_friendly_personal_staff,staff_clean_after_complaint,No
913,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_mistakenly_throw_valuable_item_during_cleaning_service. Phrase A is no_evident_not_friendly_personal_staff.
",no_evident_not_friendly_personal_staff,staff_mistakenly_throw_valuable_item_during_cleaning_service,No
914,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_friendly_personal_staff.
",no_evident_not_friendly_personal_staff,staff_not_provide_good_solution,No
917,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_friendly_personal_staff.
",no_evident_not_friendly_personal_staff,no_staff_at_night,Yes
939,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_excellent_service.
",no_evident_not_excellent_service,staff_not_speak_Cypriot_language,No
946,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_hospitable_staff.
",no_evident_not_hospitable_staff,staff_should_learn_better_English,Yes
983,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_excellent_staff.
",no_evident_not_excellent_staff,staff_not_provide_good_solution,Yes
992,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_impressed_staff.
",no_evident_not_impressed_staff,staff_should_learn_better_English,Yes
1023,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_staff_email_to_ask_arriving_time.
",no_evident_not_staff_email_to_ask_arriving_time,staff_cannot_provide_double_bed,No
1031,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_staff_email_to_ask_arriving_time.
",no_evident_not_staff_email_to_ask_arriving_time,staff_not_speak_Cypriot_language,No
1045,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_perfect_staff.
",no_evident_not_perfect_staff,staff_fail_to_guest_request,No
1052,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_perfect_staff.
",no_evident_not_perfect_staff,staff_not_provide_good_solution,No
1072,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_fantastic_service.
",no_evident_not_fantastic_service,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,No
1073,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_fantastic_service.
",no_evident_not_fantastic_service,staff_enforce_cancellation_charge,No
1084,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_kindest_staff.
",no_evident_not_kindest_staff,staff_should_learn_better_English,Yes
1086,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_kindest_staff.
",no_evident_not_kindest_staff,staff_need_improve_collaboration,Yes
1101,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_kindest_staff.
",no_evident_not_kindest_staff,no_staff_at_night,Yes
1134,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_impeccable_service.
",no_evident_not_impeccable_service,not_kind_staff,Yes
1144,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_impeccable_service.
",no_evident_not_impeccable_service,staff_not_provide_good_solution,Yes
1149,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_impeccable_service.
",no_evident_not_impeccable_service,staff_cannot_give_bus_to_airport_information,No
1171,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_kind_personal_staff.
",no_evident_not_kind_personal_staff,staff_not_understand_English_well,Yes
1214,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_staff_make_everything_possible.
",no_evident_not_staff_make_everything_possible,staff_has_unaceptable_manner,Yes
1222,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_staff_let_us_into_room_soon.
",no_evident_not_staff_let_us_into_room_soon,staff_should_learn_better_English,Yes
1253,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_staff_arrange_airport_taxi.
",no_evident_not_staff_arrange_airport_taxi,staff_cannot_provide_double_bed,No
