ID,Prompt,PhraseA,PhraseB,Test 2
11,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_clear_instruction_to_access_room.
Phrase B is a separate fact: staff_misunderstand_on_payment.
B breaks A's assumption? Fill in the blank:
",no_evident_not_clear_instruction_to_access_room,staff_misunderstand_on_payment,No
12,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_clear_instruction_to_access_room.
Phrase B is a separate fact: staff_take_picture_of_passport.
B breaks A's assumption? Fill in the blank:
",no_evident_not_clear_instruction_to_access_room,staff_take_picture_of_passport,No
13,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_clear_instruction_to_enter_hotel.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank:
",no_evident_not_clear_instruction_to_enter_hotel,no_one_give_key_on_late_check-in,No
14,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_clear_instruction_to_enter_hotel.
Phrase B is a separate fact: door_lock_on_late_check-in.
B breaks A's assumption? Fill in the blank:
",no_evident_not_clear_instruction_to_enter_hotel,door_lock_on_late_check-in,No
15,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_clear_instruction_to_enter_hotel.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank:
",no_evident_not_clear_instruction_to_enter_hotel,customer_wait_10_minute_for_greet,No
16,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_clear_instruction_to_enter_hotel.
Phrase B is a separate fact: customer_wait_10_minute_for_check-in.
B breaks A's assumption? Fill in the blank:
",no_evident_not_clear_instruction_to_enter_hotel,customer_wait_10_minute_for_check-in,No
17,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_clear_instruction_to_enter_hotel.
Phrase B is a separate fact: staff_misunderstand_on_payment.
B breaks A's assumption? Fill in the blank:
",no_evident_not_clear_instruction_to_enter_hotel,staff_misunderstand_on_payment,No
18,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_clear_instruction_to_enter_hotel.
Phrase B is a separate fact: staff_take_picture_of_passport.
B breaks A's assumption? Fill in the blank:
",no_evident_not_clear_instruction_to_enter_hotel,staff_take_picture_of_passport,No
19,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_sent_instruction_in_advance.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank:
",no_evident_not_sent_instruction_in_advance,no_one_give_key_on_late_check-in,No
20,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_sent_instruction_in_advance.
Phrase B is a separate fact: door_lock_on_late_check-in.
B breaks A's assumption? Fill in the blank:
",no_evident_not_sent_instruction_in_advance,door_lock_on_late_check-in,No
21,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_sent_instruction_in_advance.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank:
",no_evident_not_sent_instruction_in_advance,customer_wait_10_minute_for_greet,No
22,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_sent_instruction_in_advance.
Phrase B is a separate fact: customer_wait_10_minute_for_check-in.
B breaks A's assumption? Fill in the blank:
",no_evident_not_sent_instruction_in_advance,customer_wait_10_minute_for_check-in,No
23,"Complete the sentence by filling in the blank with exactly one word: Yes or No.

Template: ""Phrase A assumes no counter-evidence against its claim. Phrase B is a separate fact.
B breaks A's assumption? Fill in the blank: ____""

Example 1:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: customer_wait_10_minute_for_greet.
B breaks A's assumption? Fill in the blank: Yes

Example 2:
Phrase A assumes no counter-evidence against its claim: no_evident_not_easy_check-in.
Phrase B is a separate fact: no_one_give_key_on_late_check-in.
B breaks A's assumption? Fill in the blank: No

Example 3:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: staff_not_speak_English_properly.
B breaks A's assumption? Fill in the blank: Yes

Example 4:
Phrase A assumes no counter-evidence against its claim: no_evident_not_helpful_staff.
Phrase B is a separate fact: not_kind_staff.
B breaks A's assumption? Fill in the blank: No

Now complete the blank for this pair. Output ONLY the missing word (Yes or No), nothing else.

Phrase A assumes no counter-evidence against its claim: no_evident_not_sent_instruction_in_advance.
Phrase B is a separate fact: staff_misunderstand_on_payment.
B breaks A's assumption? Fill in the blank:
",no_evident_not_sent_instruction_in_advance,staff_misunderstand_on_payment,No
