ID,Prompt,PhraseA,PhraseB,Test 2
2309,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is dangerous_ramp. Phrase A is have_evident_no_designated_parking.
",have_evident_no_designated_parking,dangerous_ramp,Yes
1726,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is pool_could_be_cleaner. Phrase A is have_evident_common_area_light_not_worked_well.
",have_evident_common_area_light_not_worked_well,pool_could_be_cleaner,Yes
2809,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is young_hotel. Phrase A is have_evident_available_facility_not_clear_on_booking.
",have_evident_available_facility_not_clear_on_booking,young_hotel,No
1668,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is small_swimming_pool. Phrase A is have_evident_need_renovation_in_elevator.
",have_evident_need_renovation_in_elevator,small_swimming_pool,Yes
2163,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is tiny_pool. Phrase A is have_evident_limited_parking.
",have_evident_limited_parking,tiny_pool,No
4141,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is elevator_need_cleaning. Phrase A is have_evident_young_hotel.
",have_evident_young_hotel,elevator_need_cleaning,No
4003,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is limited_facility. Phrase A is have_evident_small_swimming_pool.
",have_evident_small_swimming_pool,limited_facility,No
2058,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_accurate_hotel_installation_picture. Phrase A is have_evident_dangerous_ramp.
",have_evident_dangerous_ramp,not_accurate_hotel_installation_picture,Yes
417,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is main_door_slam_at_night. Phrase A is have_evident_disgusting_outside.
",have_evident_disgusting_outside,main_door_slam_at_night,Yes
757,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_much_parking. Phrase A is have_evident_difficult_to_find_parking.
",have_evident_difficult_to_find_parking,not_much_parking,Yes
3470,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is little_parking_in_evening. Phrase A is have_evident_has_parking_if_lucky.
",have_evident_has_parking_if_lucky,little_parking_in_evening,Yes
2267,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is need_improvement_reception. Phrase A is have_evident_street_parking.
",have_evident_street_parking,need_improvement_reception,No
362,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is low_doorway_leading_to_elevator. Phrase A is have_evident_no_swimming_pool.
",have_evident_no_swimming_pool,low_doorway_leading_to_elevator,Yes
30,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is steep_ramp. Phrase A is have_evident_not_big_hotel.
",have_evident_not_big_hotel,steep_ramp,No
2733,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is little_parking_in_evening. Phrase A is have_evident_no_pool_on_off_season.
",have_evident_no_pool_on_off_season,little_parking_in_evening,Yes
1072,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_encourage_to_use_billiard. Phrase A is have_evident_no_beach_towel_provide.
",have_evident_no_beach_towel_provide,not_encourage_to_use_billiard,Yes
2146,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_24_hour_reception. Phrase A is have_evident_limited_parking.
",have_evident_limited_parking,no_24_hour_reception,No
1324,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is pool_could_be_cleaner. Phrase A is have_evident_not_much_parking.
",have_evident_not_much_parking,pool_could_be_cleaner,No
3620,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_24_hour_reception. Phrase A is have_evident_elevator_need_renovation.
",have_evident_elevator_need_renovation,no_24_hour_reception,Yes
3504,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_much_parking. Phrase A is have_evident_little_parking_in_evening.
",have_evident_little_parking_in_evening,not_much_parking,Yes
80,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_convenient_parking. Phrase A is have_evident_no_24_hour_reception.
",have_evident_no_24_hour_reception,not_convenient_parking,Yes
917,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is badly_maintain_hotel_installation. Phrase A is have_evident_main_door_not_close.
",have_evident_main_door_not_close,badly_maintain_hotel_installation,Yes
617,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is main_door_not_close. Phrase A is have_evident_no_24_hour_kiosk_close_to_hotel.
",have_evident_no_24_hour_kiosk_close_to_hotel,main_door_not_close,Yes
1222,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_beach_towel_provide. Phrase A is have_evident_tiny_pool.
",have_evident_tiny_pool,no_beach_towel_provide,Yes
4470,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_accurate_hotel_installation_picture. Phrase A is have_evident_not_encourage_to_use_billiard.
",have_evident_not_encourage_to_use_billiard,not_accurate_hotel_installation_picture,Yes
296,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is head_bump_doorway. Phrase A is have_evident_not_easy_parking.
",have_evident_not_easy_parking,head_bump_doorway,No
3025,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_24_hour_kiosk_close_to_hotel. Phrase A is have_evident_badly_maintain_hotel_installation.
",have_evident_badly_maintain_hotel_installation,no_24_hour_kiosk_close_to_hotel,Yes
1214,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is slow_elevator. Phrase A is have_evident_tiny_pool.
",have_evident_tiny_pool,slow_elevator,No
3521,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is issue_with_internet. Phrase A is have_evident_little_parking_in_evening.
",have_evident_little_parking_in_evening,issue_with_internet,No
1045,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_restaurant_on_off_season. Phrase A is have_evident_no_beach_towel_provide.
",have_evident_no_beach_towel_provide,no_restaurant_on_off_season,Yes
343,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is slow_elevator. Phrase A is have_evident_no_swimming_pool.
",have_evident_no_swimming_pool,slow_elevator,No
2526,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is broke_lift. Phrase A is have_evident_hotel_not_yet_open_up_for_season.
",have_evident_hotel_not_yet_open_up_for_season,broke_lift,Yes
2988,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_restaurant_on_off_season. Phrase A is have_evident_minimalistic_hotel.
",have_evident_minimalistic_hotel,no_restaurant_on_off_season,No
327,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is better_remove_pool_photo. Phrase A is have_evident_not_easy_parking.
",have_evident_not_easy_parking,better_remove_pool_photo,Yes
2932,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is pool_could_be_cleaner. Phrase A is have_evident_no_warm_inviting_atmosphere.
",have_evident_no_warm_inviting_atmosphere,pool_could_be_cleaner,No
1721,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is badly_maintain_hotel_installation. Phrase A is have_evident_common_area_light_not_worked_well.
",have_evident_common_area_light_not_worked_well,badly_maintain_hotel_installation,Yes
2045,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_designated_parking. Phrase A is have_evident_dangerous_ramp.
",have_evident_dangerous_ramp,no_designated_parking,Yes
843,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_bar_on_off_season. Phrase A is have_evident_not_convenient_parking.
",have_evident_not_convenient_parking,no_bar_on_off_season,No
2898,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_safety_strip_on_stair. Phrase A is have_evident_no_warm_inviting_atmosphere.
",have_evident_no_warm_inviting_atmosphere,no_safety_strip_on_stair,Yes
3330,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is broke_lift. Phrase A is have_evident_limited_facility.
",have_evident_limited_facility,broke_lift,Yes
1267,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is dirty_swimming_pool. Phrase A is have_evident_tiny_pool.
",have_evident_tiny_pool,dirty_swimming_pool,Yes
1940,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_encourage_to_use_relaxation_zone. Phrase A is have_evident_not_EU_regulation_ramp.
",have_evident_not_EU_regulation_ramp,not_encourage_to_use_relaxation_zone,Yes
1332,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is better_remove_pool_photo. Phrase A is have_evident_not_much_parking.
",have_evident_not_much_parking,better_remove_pool_photo,Yes
1451,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_warm_inviting_atmosphere. Phrase A is have_evident_pool_could_be_bigger.
",have_evident_pool_could_be_bigger,no_warm_inviting_atmosphere,Yes
3378,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is head_bump_doorway. Phrase A is have_evident_pool_could_be_cleaner.
",have_evident_pool_could_be_cleaner,head_bump_doorway,Yes
204,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_easy_to_access entry_at_odd_hour. Phrase A is have_evident_no_pool.
",have_evident_no_pool,not_easy_to_access entry_at_odd_hour,Yes
1470,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_everything_perfect_yet. Phrase A is have_evident_pool_could_be_bigger.
",have_evident_pool_could_be_bigger,not_everything_perfect_yet,Yes
2722,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is available_facility_not_clear_on_booking. Phrase A is have_evident_no_pool_on_off_season.
",have_evident_no_pool_on_off_season,available_facility_not_clear_on_booking,Yes
3373,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is need_renovation_in_lobby. Phrase A is have_evident_pool_could_be_cleaner.
",have_evident_pool_could_be_cleaner,need_renovation_in_lobby,Yes
2033,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is need_renovation_in_lobby. Phrase A is have_evident_dangerous_ramp.
",have_evident_dangerous_ramp,need_renovation_in_lobby,Yes
2186,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is available_facility_not_clear_on_booking. Phrase A is have_evident_limited_parking.
",have_evident_limited_parking,available_facility_not_clear_on_booking,No
1305,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is hotel_not_accessible_to_wheelchair_as_it_said. Phrase A is have_evident_not_much_parking.
",have_evident_not_much_parking,hotel_not_accessible_to_wheelchair_as_it_said,Yes
886,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is main_door_slam_at_night. Phrase A is have_evident_main_door_not_close.
",have_evident_main_door_not_close,main_door_slam_at_night,Yes
3134,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is has_parking_if_lucky. Phrase A is have_evident_broke_lift.
",have_evident_broke_lift,has_parking_if_lucky,Yes
318,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is limited_facility. Phrase A is have_evident_not_easy_parking.
",have_evident_not_easy_parking,limited_facility,No
3856,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is issue_with_internet. Phrase A is have_evident_pool_close.
",have_evident_pool_close,issue_with_internet,No
1823,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is main_door_not_close. Phrase A is have_evident_head_bump_doorway.
",have_evident_head_bump_doorway,main_door_not_close,Yes
1635,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is low_doorway_leading_to_elevator. Phrase A is have_evident_need_renovation_in_elevator.
",have_evident_need_renovation_in_elevator,low_doorway_leading_to_elevator,Yes
3771,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is tiny_pool. Phrase A is have_evident_old_furniture.
",have_evident_old_furniture,tiny_pool,No
2865,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is pool_could_be_cleaner. Phrase A is have_evident_feel_cold_inviting.
",have_evident_feel_cold_inviting,pool_could_be_cleaner,No
2501,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is pool_could_be_bigger. Phrase A is have_evident_hotel_not_yet_open_up_for_season.
",have_evident_hotel_not_yet_open_up_for_season,pool_could_be_bigger,No
1865,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is need_improvement_reception. Phrase A is have_evident_head_bump_doorway.
",have_evident_head_bump_doorway,need_improvement_reception,Yes
1827,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is cold_for_swim. Phrase A is have_evident_head_bump_doorway.
",have_evident_head_bump_doorway,cold_for_swim,No
194,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is small_swimming_pool. Phrase A is have_evident_not_easy_to_access entry_at_odd_hour.
",have_evident_not_easy_to_access entry_at_odd_hour,small_swimming_pool,Yes
1583,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is available_facility_not_clear_on_booking. Phrase A is have_evident_need_renovation_in_common_area.
",have_evident_need_renovation_in_common_area,available_facility_not_clear_on_booking,Yes
3265,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_accurate_pool_picture. Phrase A is have_evident_not_accurate_pool_picture.
",have_evident_not_accurate_pool_picture,not_accurate_pool_picture,Yes
2690,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_24_hour_kiosk_close_to_hotel. Phrase A is have_evident_no_pool_on_off_season.
",have_evident_no_pool_on_off_season,no_24_hour_kiosk_close_to_hotel,Yes
2283,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_easy_parking. Phrase A is have_evident_no_designated_parking.
",have_evident_no_designated_parking,not_easy_parking,Yes
569,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is limited_parking. Phrase A is have_evident_nothing_to_do.
",have_evident_nothing_to_do,limited_parking,Yes
2287,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is nothing_to_do. Phrase A is have_evident_no_designated_parking.
",have_evident_no_designated_parking,nothing_to_do,Yes
2877,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_everything_perfect_yet. Phrase A is have_evident_feel_cold_inviting.
",have_evident_feel_cold_inviting,not_everything_perfect_yet,Yes
4174,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_much_parking. Phrase A is have_evident_not_everything_perfect_yet.
",have_evident_not_everything_perfect_yet,not_much_parking,Yes
3275,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is better_remove_pool_photo. Phrase A is have_evident_not_accurate_pool_picture.
",have_evident_not_accurate_pool_picture,better_remove_pool_photo,Yes
4393,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is hotel_not_yet_open_up_for_season. Phrase A is have_evident_not_encourage_to_use_deckchair.
",have_evident_not_encourage_to_use_deckchair,hotel_not_yet_open_up_for_season,No
2713,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is limited_parking. Phrase A is have_evident_no_pool_on_off_season.
",have_evident_no_pool_on_off_season,limited_parking,Yes
227,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is common_area_light_not_worked_well. Phrase A is have_evident_no_pool.
",have_evident_no_pool,common_area_light_not_worked_well,Yes
945,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is disgusting_outside. Phrase A is have_evident_main_door_slam_at_night.
",have_evident_main_door_slam_at_night,disgusting_outside,Yes
2140,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is not_everything_perfect_yet. Phrase A is have_evident_hotel_not_accessible_to_wheelchair_as_it_said.
",have_evident_hotel_not_accessible_to_wheelchair_as_it_said,not_everything_perfect_yet,Yes
1463,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is need_improvement_reception. Phrase A is have_evident_pool_could_be_bigger.
",have_evident_pool_could_be_bigger,need_improvement_reception,No
2175,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is dangerous_ramp. Phrase A is have_evident_limited_parking.
",have_evident_limited_parking,dangerous_ramp,Yes
314,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is badly_maintain_hotel_installation. Phrase A is have_evident_not_easy_parking.
",have_evident_not_easy_parking,badly_maintain_hotel_installation,Yes
889,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is cold_for_swim. Phrase A is have_evident_main_door_not_close.
",have_evident_main_door_not_close,cold_for_swim,No
3560,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is nothing_to_do. Phrase A is have_evident_elevator_need_cleaning.
",have_evident_elevator_need_cleaning,nothing_to_do,Yes
2832,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is cold_for_swim. Phrase A is have_evident_feel_cold_inviting.
",have_evident_feel_cold_inviting,cold_for_swim,No
2570,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is need_renovation_in_common_area. Phrase A is have_evident_no_bar_on_off_season.
",have_evident_no_bar_on_off_season,need_renovation_in_common_area,No
3575,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is need_renovation_in_common_area. Phrase A is have_evident_elevator_need_cleaning.
",have_evident_elevator_need_cleaning,need_renovation_in_common_area,No
4190,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is park_wherever_you_find. Phrase A is have_evident_not_everything_perfect_yet.
",have_evident_not_everything_perfect_yet,park_wherever_you_find,Yes
948,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_24_hour_kiosk_close_to_hotel. Phrase A is have_evident_main_door_slam_at_night.
",have_evident_main_door_slam_at_night,no_24_hour_kiosk_close_to_hotel,Yes
3156,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is disgusting_outside. Phrase A is have_evident_not_accurate_hotel_installation_picture.
",have_evident_not_accurate_hotel_installation_picture,disgusting_outside,Yes
1558,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_safety_strip_on_stair. Phrase A is have_evident_need_renovation_in_common_area.
",have_evident_need_renovation_in_common_area,no_safety_strip_on_stair,Yes
