ID,Prompt,PhraseA,PhraseB,Test 2
24,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_sent_instruction_in_advance.
",no_evident_not_sent_instruction_in_advance,staff_take_picture_of_passport,No
25,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_perfect_instruction.
",no_evident_not_perfect_instruction,no_one_give_key_on_late_check-in,No
26,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_perfect_instruction.
",no_evident_not_perfect_instruction,door_lock_on_late_check-in,No
27,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_perfect_instruction.
",no_evident_not_perfect_instruction,customer_wait_10_minute_for_greet,No
28,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_perfect_instruction.
",no_evident_not_perfect_instruction,customer_wait_10_minute_for_check-in,No
29,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_perfect_instruction.
",no_evident_not_perfect_instruction,staff_misunderstand_on_payment,No
30,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_perfect_instruction.
",no_evident_not_perfect_instruction,staff_take_picture_of_passport,No
31,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_easy_late_night_check-in.
",no_evident_not_easy_late_night_check-in,no_one_give_key_on_late_check-in,No
32,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_easy_late_night_check-in.
",no_evident_not_easy_late_night_check-in,door_lock_on_late_check-in,No
33,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_easy_late_night_check-in.
",no_evident_not_easy_late_night_check-in,customer_wait_10_minute_for_greet,No
34,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_easy_late_night_check-in.
",no_evident_not_easy_late_night_check-in,customer_wait_10_minute_for_check-in,No
35,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_easy_late_night_check-in.
",no_evident_not_easy_late_night_check-in,staff_misunderstand_on_payment,No
36,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_easy_late_night_check-in.
",no_evident_not_easy_late_night_check-in,staff_take_picture_of_passport,No
37,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_comfortable_late_night_check-in.
",no_evident_not_comfortable_late_night_check-in,no_one_give_key_on_late_check-in,No
38,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_comfortable_late_night_check-in.
",no_evident_not_comfortable_late_night_check-in,door_lock_on_late_check-in,No
39,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_comfortable_late_night_check-in.
",no_evident_not_comfortable_late_night_check-in,customer_wait_10_minute_for_greet,No
40,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_comfortable_late_night_check-in.
",no_evident_not_comfortable_late_night_check-in,customer_wait_10_minute_for_check-in,No
41,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_comfortable_late_night_check-in.
",no_evident_not_comfortable_late_night_check-in,staff_misunderstand_on_payment,No
42,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_comfortable_late_night_check-in.
",no_evident_not_comfortable_late_night_check-in,staff_take_picture_of_passport,No
43,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_easy_self_check-in.
",no_evident_not_easy_self_check-in,no_one_give_key_on_late_check-in,No
44,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_easy_self_check-in.
",no_evident_not_easy_self_check-in,door_lock_on_late_check-in,No
45,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_easy_self_check-in.
",no_evident_not_easy_self_check-in,customer_wait_10_minute_for_greet,No
46,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_easy_self_check-in.
",no_evident_not_easy_self_check-in,customer_wait_10_minute_for_check-in,No
47,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_easy_self_check-in.
",no_evident_not_easy_self_check-in,staff_misunderstand_on_payment,No
48,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_easy_self_check-in.
",no_evident_not_easy_self_check-in,staff_take_picture_of_passport,No
49,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_quick_check-in.
",no_evident_not_quick_check-in,no_one_give_key_on_late_check-in,No
50,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_quick_check-in.
",no_evident_not_quick_check-in,door_lock_on_late_check-in,No
51,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_quick_check-in.
",no_evident_not_quick_check-in,customer_wait_10_minute_for_greet,No
52,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_quick_check-in.
",no_evident_not_quick_check-in,customer_wait_10_minute_for_check-in,No
53,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_quick_check-in.
",no_evident_not_quick_check-in,staff_misunderstand_on_payment,No
54,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_quick_check-in.
",no_evident_not_quick_check-in,staff_take_picture_of_passport,No
55,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_easy_check-in_at_3am.
",no_evident_not_easy_check-in_at_3am,no_one_give_key_on_late_check-in,No
56,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_easy_check-in_at_3am.
",no_evident_not_easy_check-in_at_3am,door_lock_on_late_check-in,No
57,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_easy_check-in_at_3am.
",no_evident_not_easy_check-in_at_3am,customer_wait_10_minute_for_greet,No
58,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_easy_check-in_at_3am.
",no_evident_not_easy_check-in_at_3am,customer_wait_10_minute_for_check-in,No
59,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_easy_check-in_at_3am.
",no_evident_not_easy_check-in_at_3am,staff_misunderstand_on_payment,No
60,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_easy_check-in_at_3am.
",no_evident_not_easy_check-in_at_3am,staff_take_picture_of_passport,No
61,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_staff_accommodated_arrival_at_3am.
",no_evident_not_staff_accommodated_arrival_at_3am,no_one_give_key_on_late_check-in,No
62,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_staff_accommodated_arrival_at_3am.
",no_evident_not_staff_accommodated_arrival_at_3am,door_lock_on_late_check-in,No
63,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_staff_accommodated_arrival_at_3am.
",no_evident_not_staff_accommodated_arrival_at_3am,customer_wait_10_minute_for_greet,No
64,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_staff_accommodated_arrival_at_3am.
",no_evident_not_staff_accommodated_arrival_at_3am,customer_wait_10_minute_for_check-in,No
65,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_staff_accommodated_arrival_at_3am.
",no_evident_not_staff_accommodated_arrival_at_3am,staff_misunderstand_on_payment,No
66,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_staff_accommodated_arrival_at_3am.
",no_evident_not_staff_accommodated_arrival_at_3am,staff_take_picture_of_passport,No
67,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_clear_instruction.
",no_evident_not_clear_instruction,no_one_give_key_on_late_check-in,No
68,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_clear_instruction.
",no_evident_not_clear_instruction,door_lock_on_late_check-in,No
69,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_clear_instruction.
",no_evident_not_clear_instruction,customer_wait_10_minute_for_greet,No
70,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_clear_instruction.
",no_evident_not_clear_instruction,customer_wait_10_minute_for_check-in,No
71,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_clear_instruction.
",no_evident_not_clear_instruction,staff_misunderstand_on_payment,No
72,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_clear_instruction.
",no_evident_not_clear_instruction,staff_take_picture_of_passport,No
73,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_late_chek-in_at_1am_worked_well.
",no_evident_not_late_chek-in_at_1am_worked_well,no_one_give_key_on_late_check-in,No
74,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_late_chek-in_at_1am_worked_well.
",no_evident_not_late_chek-in_at_1am_worked_well,door_lock_on_late_check-in,No
